3501,1000,blue,1000,1000,true,true,true,true,medium,low,true,false,false,push,true,low,100,true,,691,"2014-03-07 12:23:48 PM"
3501,14,red,92,83,true,true,true,false,medium,low,true,false,false,none,true,low,100,true,,691,"2014-03-08 01:26:43 PM"
2073,16,red,151,116,true,true,true,false,medium,medium,true,true,true,both,false,both,70,true,,691,"2014-03-08 01:33:15 PM"
3512,15,red,151,116,true,true,true,false,medium,medium,false,true,false,none,false,none,0,false,,691,"2014-03-08 01:33:21 PM"
254,17,red,28,131,true,true,true,false,fast,high,true,false,true,both,true,both,95,true,,691,"2014-03-08 01:39:10 PM"
3495,18,red,31,21,false,true,true,false,medium,medium,false,true,false,,"Shooter was not working",691,"2014-03-08 01:45:18 PM"
3501,19,red,15,67,true,true,true,false,medium,medium,false,true,false,push,true,low,100,true,,691,"2014-03-08 01:59:04 PM"
702,23,blue,75,13,true,true,true,true,fast,medium,true,false,false,push,true,none,0,true,,691,"2014-03-08 03:19:24 PM"
3045,24,red,81,23,true,true,true,false,slow,medium,true,false,false,toss,false,high,50,true,"Slow and unreliable",691,"2014-03-08 03:25:40 PM"
2643,40,blue,26,62,false,false,true,true,medium,medium,true,false,false,push,false,none,,false,,691,"2014-03-08 05:07:45 PM"
3495,42,blue,77,32,false,false,true,true,fast,medium,false,true,false,push,false,low,0,false,,691,"2014-03-08 05:19:31 PM"
973,43,blue,56,77,false,true,true,true,fast,medium,true,true,false,push,false,low,1,false,,691,"2014-03-08 05:25:23 PM"
2085,44,blue,105,137,true,true,true,true,medium,medium,true,false,true,none,false,high,3,false,,691,"2014-03-08 05:32:11 PM"
2085,44,blue,105,137,true,true,true,true,medium,medium,true,false,true,none,false,high,3,false,,691,"2014-03-08 05:32:13 PM"
2085,44,blue,105,137,true,true,true,true,medium,medium,true,false,true,none,false,high,3,false,,691,"2014-03-08 05:32:16 PM"
295,44,blue,57,73,false,false,true,true,medium,medium,false,false,false,none,false,none,0,false,"trouble passing, ball got stuck in their robot",691,"2014-03-08 05:38:18 PM"
3045,47,blue,0,0,false,false,true,true,medium,medium,true,false,false,push,false,none,0,false,"drove around aimlessly ",691,"2014-03-08 05:47:31 PM"
8,47,blue,38,123,false,true,true,true,fast,medium,true,false,false,none,false,low,0,false,"pretty lights",691,"2014-03-08 05:50:35 PM"
3256,48,blue,81,81,false,true,true,true,fast,medium,true,false,true,none,false,high,2,true,"tall,  quick",691,"2014-03-08 05:56:35 PM"
4135,49,blue,16,34,false,true,true,true,fast,medium,true,false,false,none,false,low,1,false,"drove around aimlessly ",691,"2014-03-08 06:05:58 PM"
5136,50,blue,73,162,false,false,true,true,medium,medium,true,false,false,none,false,low,0,true,"drove around aimlessly ",691,"2014-03-08 06:12:38 PM"
4543,51,blue,0,0,false,false,true,true,fast,medium,true,false,false,push,false,low,0,true,,691,"2014-03-08 06:19:55 PM"
295,52,blue,56,62,false,false,true,true,slow,medium,false,true,false,none,false,none,0,false,,691,"2014-03-08 06:25:11 PM"
2135,43,blue,17,122,false,true,true,true,slow,high,true,false,false,none,false,low,0,true,,691,"2014-03-08 06:31:18 PM"
5102,54,blue,78,53,false,true,true,true,fast,high,true,true,false,none,false,both,2,true,"powerful, fast",691,"2014-03-08 06:39:01 PM"
4695,55,blue,11,160,false,false,true,true,medium,medium,true,false,false,none,false,none,0,false,"tall, unstable",691,"2014-03-08 06:45:41 PM"
3189,56,blue,11,37,false,false,true,true,medium,low,true,true,false,none,false,both,0,true,"weak, failed at defence, missed the high goal",691,"2014-03-08 06:51:31 PM"
2443,57,blue,195,68,true,true,false,false,fast,medium,true,false,false,push,false,low,0,true,,691,"2014-03-08 06:59:12 PM"
3303,58,blue,50,95,true,true,true,true,medium,medium,true,true,false,none,false,none,0,false,died,691,"2014-03-08 07:04:59 PM"
3512,0,blue,42,95,false,true,true,true,medium,medium,true,false,false,none,false,low,0,true,"quick, slightly unstable",691,"2014-03-08 07:38:41 PM"
3512,25,blue,85,95,false,true,true,true,fast,medium,true,false,true,both,false,both,50,true,"Pretty good bot",691,"2014-03-09 11:04:51 AM"
696,26,blue,85,95,false,true,true,true,medium,medium,true,false,false,none,false,high,1,true,"dropped the ball several times, stopped moving",691,"2014-03-09 11:04:52 AM"
3045,59,blue,56,150,false,true,true,false,medium,medium,false,true,false,push,false,none,0,true,,691,"2014-03-09 11:16:38 AM"
254,59,blue,150,56,true,true,true,true,fast,medium,true,false,false,none,false,high,7,true,"pretty, slightly unstable",691,"2014-03-09 11:16:38 AM"
3970,60,blue,164,106,false,true,true,true,fast,medium,true,false,true,none,false,low,2,true,"drops the ball often, can easily throw over the truss, only scores in low goal",691,"2014-03-09 11:22:23 AM"
649,60,blue,164,106,false,true,true,false,medium,medium,true,true,false,both,false,both,50,true,,691,"2014-03-09 11:22:33 AM"
8,61,blue,132,115,false,true,true,true,medium,medium,true,false,false,none,false,low,2,true,"pretty lights, pushes into low goal",691,"2014-03-09 11:27:19 AM"
8,61,blue,82,115,false,true,true,true,medium,medium,true,false,false,none,false,low,2,true,"pretty lights, pushes into low goal",691,"2014-03-09 11:28:33 AM"
3482,61,blue,82,115,false,true,true,true,medium,medium,true,true,false,push,true,low,0,true,,691,"2014-03-09 11:28:53 AM"
2073,62,blue,157,90,true,true,true,true,fast,medium,true,true,false,push,false,high,1,true,"pretty lights",691,"2014-03-09 11:33:26 AM"
3501,62,blue,157,90,true,true,true,true,fast,medium,true,true,false,both,true,low,100,true,,691,"2014-03-09 11:33:31 AM"
5104,65,blue,59,83,false,false,true,true,fast,medium,false,false,false,none,false,none,0,false,"drove around aimlessly ",691,"2014-03-09 11:53:41 AM"
5104,65,blue,59,83,false,false,true,true,fast,medium,false,false,false,none,false,none,0,false,"drove around aimlessly ",691,"2014-03-09 11:53:42 AM"
670,66,blue,160,170,true,false,true,true,medium,medium,true,false,false,none,false,none,0,true,"tried shooting but were too slow and pushed back",691,"2014-03-09 11:59:23 AM"
5102,65,blue,59,40,false,true,true,true,medium,medium,true,false,false,both,false,low,100,true,,691,"2014-03-09 12:01:40 PM"
256,67,blue,275,28,false,false,true,true,fast,medium,true,false,false,push,false,none,0,false,"sat at corner and passes ball, didn't do very much",691,"2014-03-09 12:05:35 PM"
254,67,blue,275,28,true,true,true,true,fast,high,true,true,true,both,false,both,100,true,"Team UP with the dang CHEESY POOFS",691,"2014-03-09 12:07:16 PM"
649,68,blue,55,140,false,true,true,true,fast,medium,true,false,false,push,true,none,0,false,,691,"2014-03-09 12:12:36 PM"
1671,68,blue,55,140,true,true,true,true,fast,high,true,false,true,both,true,high,80,true,"Amazing bot",691,"2014-03-09 12:12:40 PM"
3970,69,blue,67,140,false,true,true,true,fast,medium,true,false,false,push,false,none,0,false,,691,"2014-03-09 12:17:57 PM"
4159,71,blue,0,0,false,false,true,true,medium,medium,true,false,false,none,false,none,0,true,"pretty lights, drove around aimlessly",691,"2014-03-09 12:32:35 PM"
1671,72,blue,241,61,true,true,true,true,fast,high,true,true,false,none,false,high,4,true,,691,"2014-03-09 12:39:35 PM"
702,73,red,66,33,false,false,true,true,medium,medium,false,true,false,none,false,none,0,false,"drove around aimlessly (I think they were trying to play defence)",691,"2014-03-09 12:44:28 PM"
1323,74,blue,56,17,false,true,true,true,fast,medium,true,false,true,none,false,high,3,true,"incredibly fast, shoots far and fast",691,"2014-03-09 12:50:44 PM"
1458,75,blue,39,77,false,false,true,true,medium,medium,true,false,false,push,false,none,0,true,,691,"2014-03-09 12:58:50 PM"
1422,76,red,54,28,true,false,true,true,medium,medium,true,true,false,push,false,none,0,true,"tall, fast",691,"2014-03-09 01:04:54 PM"
841,77,blue,95,151,false,true,true,true,fast,medium,true,false,false,push,false,low,0,true,,691,"2014-03-09 01:12:22 PM"
841,77,blue,95,151,false,true,true,true,fast,medium,true,false,false,push,false,low,0,true,,691,"2014-03-09 01:19:20 PM"
1159,78,blue,70,80,false,false,true,true,medium,medium,false,true,false,push,false,none,0,true,,691,"2014-03-09 01:24:01 PM"
4159,79,red,99,98,false,false,true,true,medium,medium,false,true,false,none,false,none,0,false,"pretty lights",691,"2014-03-09 01:32:43 PM"
4,6,red,98,0,false,true,true,false,fast,medium,true,true,false,none,false,none,0,true,"it looked unfinished. expect more later",691,"2014-03-21 12:05:05 PM"
207,7,blue,00000000,00000000,true,true,true,false,medium,medium,true,true,false,push,false,both,0,true,meh,691,"2014-03-21 12:11:35 PM"
330,8,red,103,29,true,true,true,false,medium,medium,true,true,true,both,true,both,50,true,"did not do as well as expected",691,"2014-03-21 12:18:05 PM"
1644,9,blue,32,46,false,true,true,false,slow,medium,true,true,false,both,true,both,0,false,"it looks like it can shoot but didn't",691,"2014-03-21 12:24:22 PM"
2584,1000,red,1000,1000,false,true,true,false,medium,medium,false,both,false,both,75,true,,691,"2014-03-21 12:28:57 PM"
2637,1000,,,,,,"2014-03-21 12:29:38 PM"
2637,1000,blue,10000,100000,true,true,true,fast,medium,true,false,true,both,true,both,,true,,691,"2014-03-21 12:33:44 PM"
2637,1000,blue,10000,100000,true,true,true,fast,medium,true,false,true,both,true,both,,true,,691,"2014-03-21 12:33:48 PM"
1836,10000,blue,10000,10000,true,true,true,true,medium,medium,true,true,true,push,false,both,,true,,691,"2014-03-21 12:42:57 PM"
3851,10000,blue,1000,1000,true,true,true,false,medium,medium,false,true,false,both,true,low,,true,,691,"2014-03-21 12:47:46 PM"
3863,10000,blue,10000,10000,false,true,true,true,medium,medium,true,true,true,both,true,both,,true,,691,"2014-03-21 12:52:20 PM"
973,10000,blue,10000,10000,true,true,true,false,medium,medium,true,true,true,both,false,both,,true,,974,"2014-03-21 12:55:29 PM"
10000,10000,,,true,true,true,false,medium,medium,true,true,false,push,true,low,,true,,691,"2014-03-21 12:57:28 PM"
5102,10000,blue,10000,10000,false,true,true,true,medium,medium,false,true,false,push,true,low,,true,,691,"2014-03-21 01:06:01 PM"
702,1000,red,1000,1000,true,true,true,true,medium,medium,true,true,true,both,true,both,,true,,691,"2014-03-21 01:07:36 PM"
294,21,red,,,true,true,true,false,medium,high,true,false,true,false,both,100,true,"Robot stopped moving half way through the match",691,"2014-03-21 01:46:06 PM"
3328,21,blue,20,90,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"seems quite weak",691,"2014-03-21 01:47:47 PM"
294,21,red,20,90,true,true,true,false,medium,high,true,false,true,false,both,100,true,"Robot stopped moving half way through the match",691,"2014-03-21 01:47:49 PM"
3759,22,red,75,11,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"poor driving",691,"2014-03-21 01:54:24 PM"
4960,22,red,75,11,false,true,true,false,slow,medium,true,true,false,push,false,low,100,true,,691,"2014-03-21 01:54:33 PM"
4966,23,blue,,,false,true,true,true,medium,medium,false,true,false,none,false,low,0,false,"Most of match was spent chasing the ball",691,"2014-03-21 01:59:15 PM"
4966,23,blue,0,0,false,true,true,true,medium,medium,false,true,false,none,false,low,0,false,"Most of match was spent chasing the ball",691,"2014-03-21 02:02:05 PM"
988,23,red,0000000,0000000,true,true,true,false,medium,medium,true,true,false,push,false,low,100,true,"just a grabber",691,"2014-03-21 02:02:27 PM"
1452,24,red,00,00,false,true,true,false,medium,medium,false,true,false,push,false,none,0,true,"Robot never contacted ball",691,"2014-03-21 02:11:15 PM"
2637,24,blue,0000000,000000,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"only pushed but truss a lot",691,"2014-03-21 02:11:16 PM"
867,25,blue,146,15,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,,691,"2014-03-21 02:18:21 PM"
4913,25,blue,145,15,true,true,true,false,medium,medium,false,true,false,push,false,low,0,true,"grabber/ didn't really work",691,"2014-03-21 02:18:22 PM"
5102,26,blue,11,67,true,true,true,false,fast,high,true,true,true,both,false,both,0,true,"very aggresive",691,"2014-03-21 02:23:22 PM"
3993,29,blue,131,100,true,true,true,false,medium,medium,true,true,true,both,true,high,25,false,"shooter has low power but can make it",691,"2014-03-21 03:21:53 PM"
4201,31,red,82,86,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"potential for being in the top",691,"2014-03-21 03:26:37 PM"
980,32,red,68,47,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,good,691,"2014-03-21 03:34:15 PM"
1515,41,red,36,41,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"did not do well",691,"2014-03-21 04:29:48 PM"
687,42,blue,101,26,false,true,true,false,medium,medium,false,true,false,push,true,none,0,false,"chair/very good for taking in zone 1 and passing",691,"2014-03-21 04:37:06 PM"
1717,43,blue,141,46,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"well 1717... nuff said",691,"2014-03-21 04:43:35 PM"
981,44,blue,107,16,true,true,true,false,medium,low,true,true,true,both,false,both,0,false,"seemed to be having problems",691,"2014-03-21 04:49:25 PM"
4415,45,blue,65,43,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"pretty good",691,"2014-03-21 04:57:23 PM"
4964,47,red,83,83,true,true,true,false,medium,medium,true,true,false,push,false,none,0,true,grabber,691,"2014-03-21 05:09:39 PM"
867,48,blue,146,21,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"did very little",691,"2014-03-21 05:16:34 PM"
2404,49,blue,34,95,false,true,true,true,slow,low,false,true,false,push,false,none,0,true,"seemed broke",691,"2014-03-21 05:21:08 PM"
4276,51,red,26,145,true,true,true,false,medium,low,true,true,true,both,false,both,100,true,"wobbled when driving",691,"2014-03-21 05:32:34 PM"
606,52,red,91,115,true,true,true,false,medium,medium,false,true,false,both,false,none,0,true,grabber,691,"2014-03-21 05:39:57 PM"
4079,53,blue,26,26,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"didn't shoot",691,"2014-03-21 05:51:41 PM"
988,54,red,116,7,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"inaccurate shooter",691,"2014-03-21 05:59:25 PM"
1160,62,blue,42,26,true,true,true,false,medium,medium,true,true,true,none,false,none,0,false,broke,1160,"2014-03-21 06:53:18 PM"
5124,63,blue,26,47,true,true,true,false,medium,medium,true,true,true,push,false,both,8,true,"played defense",691,"2014-03-21 07:01:52 PM"
3951,81,red,143,76,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,wooden,691,"2014-03-22 11:30:05 AM"
1197,82,red,96,96,true,true,true,false,slow,medium,true,true,true,both,false,both,100,true,"slow but very good",691,"2014-03-22 11:38:23 AM"
1692,84,red,42,116,true,true,true,false,medium,medium,true,true,false,push,false,low,100,true,,691,"2014-03-22 12:01:36 PM"
981,84,blue,42,116,true,true,true,false,medium,medium,false,true,none,false,none,0,false,"Primarily defensive",691,"2014-03-22 12:01:37 PM"
"2014-03-22 12:01:37 PM"
4966,87,red,125,55,true,true,true,false,medium,medium,true,true,true,push,false,none,0,false,"did very little",691,"2014-03-22 12:15:07 PM"
2576,87,red,125,55,true,true,true,false,medium,medium,true,false,true,none,false,high,100,true,,691,"2014-03-22 12:15:36 PM"
